,Tweet,len,metrics,source
138,@RxfyDesigns @Marvel @MarvelStudios @SpiderMan @SpiderManMovie Thanks homie ❤️,78,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
139,https://t.co/ukwdNcARoV 💥#COMICS AUCTIONS LIVE NOW!! #Marvel #DCComics #Avengers #BATMAN #XMEN #SpiderMan #VENOM #GhostRider #JusticeLeague  #DEATHSTROKE #BlackHammer #RonLim #MCU #GRENDEL #MarcSilvestri #FrankCho #ImageComics #GIJOE #ROM #IDW  +more #comicbooks ENDING SOON!! https://t.co/lYD8K70Vkf,300,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
140,"Thank you everyone for coming by today!!!
It was fun and I'm so happy I was able to start #Spiderman!
Sent the love over to @He11zWolf playing #ImmortalsFenyxRising!!!
See yall tomorrow!
https://t.co/l5NuxSwkrq",210,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
141,@Spidersanity spiderman,23,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
142,"""spiderman 3--that movie gave me shotgun diarrhea."" --line from a really old halo 3 machinima that's burned into my head forever",128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",Twitter Web App
143,#Daredevil will team up with #SpiderMan in a future MARVEL movie.,65,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad
144,"As someone who loved the photomode in Spiderman PS4, this is a game changer for sure. That looks so good https://t.co/8bUDcEqlkW",128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
145,"Guess my Spider-Drone needs a few tweaks, anyway hope you have a great day! #NYCWallcrawler #Spiderman #NYC https://t.co/cQv4LSUPil",131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
146,@kylloween Spiderman 3 cause symbiote suite...and the main character not retiring,81,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
147,Neeba Blue Spiderman Polyester School Combo Set Trolley/School Bag on Wheels for Boys and Girls with Bottle Lunch and Pencil Box for Kids (Bag Size:19 inch) https://t.co/zaKkgHpcWd,180,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",WordPress.com
148,"My @SpiderMan #Spiderman #FarFromHome #Eastleigh #news new #google #photo or is it #live #coverpic #photography ? By me P,P is my initials #peter #peterparker #dailybugle #teach #spidey #yoga #children #schools #mentalhealth #family 2021 @dailyecho #journalist #jobs #topstories https://t.co/AmNcg4mj9A",302,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad
149,spiderman 3 https://t.co/vAUS89m9nY,35,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad
150,spiderman 2 https://t.co/kUuEY4gcA7,35,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad
151,Spiderman 2 https://t.co/5aV6sXTDe9,35,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
152,"@shannonwoodward Oh to be a patio heater in spiderman, One can only dream.",74,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
153,Spiderman 2 https://t.co/B7c48aG6WN,35,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
154,@TepigMain @hey_spiderman He smells.,36,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
155,@inclusivebraydn @hey_spiderman I hope he runs slower than me.,62,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
156,"""Power""

Game: #MilesMoralesPS4
Developer: @insomniacgames
Platform: #PlayStation4

#SpiderMan #MilesMorales #BeGreater #BeYourself #PhotoMode #Videogames #VirtualPhotography #VGPUnite #GamerGram #Gametography #PS4 #PS4share #PS4Blog #Marvel #Sony https://t.co/1wxfxi0U6J",271,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 25, 'quote_count': 0}",Twitter for Android
157,@evesaharrf crazy how u blew up cuz of spiderman instead of travis,66,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
158,@ResellCalendar People playing $1200 to play call of duty and spiderman on 60hz.,80,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
159,"Next time, Parker, make the picture of a boundary Spiderman halfway decent!",75,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
160,"I love this game. #PS4share #SpiderMan #MilesMorales

https://t.co/k8WecTiZNW https://t.co/bgMYOMBOKi",101,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
161,"@ZelGamer89 @wixy_fn @astaranx Bugsnax, sackboy lgbt, Spiderman dlc, godawfall, and a ps3 remake. They sure do 💀",112,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
162,Spiderman 2 :) https://t.co/YpchO53whU,38,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
163,False spiderman when he turns to dust.... https://t.co/Lz2JhuLPjn,65,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
164,Japanese Spider-Man! from @megimmeme #Spiderman #Supaidāman https://t.co/SwEK9DuL72,83,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone
165,spiderman i miss uuu XD,23,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
166,@fr4nkoceanwhore playing spiderman rn,37,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
167,What are some perfect movies other than Spiderman: Into The Spiderverse?,72,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
168,I’m wearing spiderman socks,27,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
169,"""We're not just our failures. As much as they hurt, we learn from them. Then we go out there and do our best to make up for them, even though we never will. We save people. We save as many as we can to make up for the ones we couldn't. That's all we do."" #SpiderMan https://t.co/YRBEHHxeJb",289,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
170,@l0ckupfoe I got spiderman remastered and some other games if ur tryna gs,73,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
171,"@DanSlott Your Spider-Man was fine, but you ruined my accountant, Pete Spiderman.",81,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
172,"Yet another platinum 🏆 trophy for me. 🎮
#PS4share #SpiderManMilesMorales #SpiderManPS4 #Spiderman #MilesMorales #MilesMoralesPS4 https://t.co/98udkk36mr",152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
173,"You should drop on in. I’m live @ 

@ https://t.co/n9dMYtGX3o

#streamer #twitch #Twitchstreamer #subscribe #rt #Follow #IG #Marvel #SpiderManPS4 #Spiderman #Spoderman https://t.co/jcPmtrDlJl",191,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
174,@_StevenNunez I heard you can talk and hear other gamers through a speaker in controller. The spiderman game looks super great too,130,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
175,When I see shit like this it reminds me of how dumb mysterio was in spiderman: homecoming. There was so much potential he had wit the drones but instead wanted to play hero n killed hisself https://t.co/CK6K2aBpXW,213,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
176,Thank you @insomniacgames for great game! Just finished New Game+ and I look forward to the DLC for #MilesMoralesPS4 ! #spiderman #MilesMorales #platinum #100percent #askmecero https://t.co/gNggortB3k,200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
177,Build a Bear Marvel Spider-Man Mega Minis Stuffed Plush Toy Teddy. Save the day with Spidey Bear! This heroic mini bear is inspired by Spiderman from the movie! https://t.co/jXbG8JIe6f https://t.co/26Ntxi4M98,208,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
178,@XdChrizzz @AlyShazli @YouTube @Marvel @SpiderMan @insomniacgames @PlayStation do u have cold war ps5 cause I got spiderman,123,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
179,"@GameSpot these are all trash. Head to target. Buy 2 get 1 free. Joker, Doctor Sleep, Godzilla, All new spiderman movies, all for $8 or under. 3 for 2!",151,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
180,@DranzerDzns @Marvel @MarvelStudios @SpiderMan @SpiderManMovie litt,67,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter Web App
181,@TheUNick_ I am spiderman https://t.co/n1KLOg4p5y,49,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
182,"@DanSlott you're a shitty writer. spider-man, spiderman! who cares?!",68,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
183,@KozukiDOden I cried during the ending to spiderman ps4 that shit was heartbreaking not to mention the voice acting was phenomenal,130,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
184,update.. new spiderman is wiiiiiiiild,37,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App
185,"ez friday stream :)
playing #spiderman and then some #KingdomHearts 3, LFG!! 
https://t.co/bRouoSLuow",101,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Streamlabs Twitter
186,@ModernVintageG Spiderman goty for 25 and persona 5 royal (my first in the series) for 20,89,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
187,@IanColdwater I just bought the new SpiderMan adidas kicks for nothing. And they’re hella cute. Ugh. https://t.co/u6i8yV4Ecg,124,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
188,"Get in here, Parker! You better have pictures of Spiderman looking self-conscious!",82,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
189,Just swinging by to say hi&lt;3 #Spiderman #NYCWallCrawler https://t.co/7VPkmI5zMT,82,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
190,"A $500 powerful console or sex with a woman I don't even know while still in a loving relationship?

Spiderman here I come https://t.co/lWVGI6vpbe",146,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
191,"@dessel1026 I dig his costumes a lot sense the incorporate other pieces of clothing with his suit. Spiderman with a hoodie/hood just looks instantly amazing, the ben riley scarlet spider suit from the last game and a slew of hoodie and shorts combos from this game are the best.",278,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
192,"#Eastleigh @SpiderMan #news #dailybugle #USA 
To the @dailyecho #editor I am #spidey #friend P.P is my initials #peter middle name #peterparker teach #spiderman #yoga #online #ideas #schools #school @asda #asda 
Ask @eastleighmayor to ask #parents of #children 
#beetroot #drinks https://t.co/6OEGhDZAId",303,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPad
193,Spiderman sonadow❤️🕷🕸 https://t.co/Z6BhPozaFB,45,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
194,Oh wow spiderman really made an into the spider verse reference I love it,73,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
195,"@OllieH82 it remind me on when u reviewed the 70's Spiderman, which my father had few episodes on tape which I enjoyed. Even though it was bad, I still enjoyed it. https://t.co/X9j3JclFod",187,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
196,@Alacritywtf yep it's over with mide as well switch to spiderman lol,68,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
197,This spiderman spiderverse show is actually my shit rn,54,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
198,"Miles, Peter &amp; Mary Jane #MarvelSpiderman#Spiderman#PS4share https://t.co/MHCVk23NkY",88,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
199,"📣 Deadpool Spiderman Handmade Vinyl Record Wall Clock, Vinyl Record Handmade Art Decor for Home Room Kitchen, Vintage Original Gift for Any Occasion, Party Supplies Decoration | ,  , https://t.co/8VQRO0YX6a #deals #blackfriday",226,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter
200,@gaak_fr @PlayStationFR spiderman,33,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
201,S'up #spiderman. Glad you are staying strong. Don't let them make you feel down. https://t.co/eYjGsALzQl,104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
202,"Check this out! Marvel's Spiderman Miles Morales - PS4 - Playstation 4 
by GameList available at Rs.7,900.00. 
Show now 👉👉 https://t.co/5vAdbym1CG https://t.co/ewIOLd71ui",170,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Post Studio
203,"These Graphics 😮

#Spiderman #MilesMorales #PS5 #NewYork #Wallpaper #Art #Snow #4K #Graphics #Fire #omfg https://t.co/sJHwSYrMyh",128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram
204,Which SpiderMan villains from past on-screen franchises do you want to see show up in the MCU via the multiverseHeres our entire 16-character wishlist https://t.co/VmPd0jzAmg,174,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",movies2watch
205,"Those early 2000 superhero movies, imagine if they had been in the same universe. The punisher, daredevil, the X-men, and spiderman. That would’ve been something.",162,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
206,A lot of people don't realize this is supposed to be the same character. Betty will likely be working for the Daily Bugle soon... how will Peter Parker come to take photos of himself with a set up like this? It's perplexing and frustrating. GIVE ME PICTURES OF SPIDERMAN https://t.co/SrSDAwtztW,294,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
207,Cash money for a picture of Spiderman stealing the chondrodite crystal!,71,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
208,"@c50cal @IGN True, meanwhile Spiderman is bricking PS5s. It's a no win situation lol.",85,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
209,"@mjofthesand Cosmic Spiderman, World Breaker Hulk, Silver Surfer, Galactus, Ben 10, Alien X,",92,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
210,"/ * /   The  spiderman  meme 
makes  me  laugh  everytime",57,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
211,"spiderman suffered a severe groin injury and was
transferred to the nearest quarry to be buried",95,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twittbot.net
212,Spiderman 2 by FAR https://t.co/SfmfoGaAYx,42,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
213,The latest Harian LUQMAN POS! https://t.co/MElPqLCSFB Thanks to @ClickHole #spiderman3 #spiderman,97,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Paper.li
214,Thinking about that spiderman iwa and oikawa post,49,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
215,"Check out Spiderman Mugs Lot of 2 Marvel 2017 Frankford Candy Co 4"" Tall Micro &amp; Dish Safe #Marvel #BlackFriday https://t.co/A6ZobUpEVY via @eBay",149,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Twitter Web App
216,Can Spiderman use the N word if he’s wearing the black costume,62,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",Twitter for iPhone
217,Spiderman tings https://t.co/fBX6B2IJcu,39,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
218,@onmynh @niallbndrules meme d spiderman,39,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
219,"Get Ready @pyrusbunny, Because Look What I Just Brought Today!!! 😊 🥺 😱 

#SpiderMan #Playstation #Marvel #Sony #SpiderManMilesMorales #AnimalCrossingNewHorizons #ACNH #Nintendo #NintendoSwich #BeGreater 🕷 🐱 🕸 🐈 🐈‍⬛ :) https://t.co/5KNyCTC0qy",241,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
220,@4_NO_Kate I was watching spiderman and voltron in the 90s. Never seen that shit.,81,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
221,Me after playing Spiderman after a few hours; SO BTW KALIM AS SPIDERMAN-,72,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
222,@_Demon_D Yeah i mean im mr starks intern ive met spiderman a couple of times his a cool dude,93,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
223,Spider-man - Miles Morales: O Final #PS4live #Spiderman  live at https://t.co/DU9nvOAMK3,88,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
224,"Spiderman.Shazam is nice but to me it feel like those old superhero movies ,one example is that ending felt like power rangers assembling it's so cringe 😬 https://t.co/M8UroCvH0S",178,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
225,"@_the_Paladin_ @Diamond_b0y I found a server one time with all these crazy pluggins, it was called ""super hero mod"" and you could buy cool powers like dual mp5s or spiderman webs and other crazy stuff. Good memories",215,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
226,@PacersBurner i was six years old colby all i cared about was spiderman and ps2 crash bandicoot,95,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App
227,"Get in here, Parker! You better have pictures of Spiderman stealing the synthetic alexandrite crystal!",102,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
228,"I just realized I can play spiderman ps4 on a ps5 and still have the better face model and suits, is there any reason for remastered?",133,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Twitter for Android
229,Wanted to try some abstracty art.  They're both kindof inspired by spiderman into the spiderverse and the miles morales game. https://t.co/XNgeDXWdNa,149,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Twitter for Android
230,"🔥#GiveawayAlert 9 DAYS LEFT🔥

I am hosting a #Giveaway to give thanks to our members at @AllianceMystic who have helped our Organization come so far in such a crazy year! Much love and good luck! #SpiderManMilesMorales #PS5 

https://t.co/uUs4qOd6s6

@RtMystic @SGH_RTs https://t.co/DVF234sWGy",293,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Twitter Web App
231,Im enjoying spiderman too much haha,35,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
232,"PS5 bro

You've got one night, PS5 got Genshin Impact (on console), Spiderman, God of War, Ghost of Tsushima, etc. Not to mention I've got 5+ years of entertainment

It's a clear option https://t.co/nkYbS9sKhZ",209,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
233,"guys i may be getting PS4 soon so we may be seeing some new live streams! leave any recommendations in the replies.  I may have some minecraft, who knows some spiderman content......(Hey maybe CoD if i can)",206,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
234,"@ResidenceofTom teen superhero gang who looked up to them (could be the mix of Kahn, Spiderman and two others) wanting to continue their efforts since they still believed in them even if superpowers are all but sort of shunned by society",237,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
235,"@HACHlBACHl pinned or spiderman

or all of them😹😹😹",50,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
236,@dreamdisaster34 got room on the couch for a thicc Spiderman?😅 https://t.co/dGSJQ9kdwo,86,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter Web App
237,@BigManCostanza just spiderman and logos would look pretty sick,63,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
238,STREAMING NOW!!! IM LIT SPIDERMAN MILES MORALES https://t.co/nB993jWJqk via @YouTube,84,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
239,@bri_adeline your ass can't play Spiderman sorry,48,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
240,Shadow #SpiderMan  #PS4share https://t.co/UBHBOpDCFo,52,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
241,you dont have spiderman miles morales https://t.co/FKcPiScSjw,61,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Twitter for Android
242,@BluRayAngel See also: Spiderman 2,34,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone
243,"""expect more spiderman!""
I thought I knew what to expect but I sure as hell didn't https://t.co/pQqRAMLZmu",106,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 34, 'quote_count': 0}",Twitter Web App
244,"@ResidenceofTom i mean they could have changed somethings, for instance maybe the main character you play as, No offence to Kahn but not many know of her, maybe they could have used Spiderman or Miles Morales to keep that fanboy-y teen idea, also get rid of microtransactions",275,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web App
245,"TDKR , Spiderman 3 would've won against almost any other film except like 3 https://t.co/jSxsg2Kfex",99,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
246,"Been hearing reports and seeing screenshots that the new spiderman game is buggy as hell
 
🕷️🧐 buggy",100,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Twitter for Android
247,"Marvel Comics: Adapt James Cameron's Spider-Man Film in Comic Form. - Sign the Petition! https://t.co/ZHddiTB0oW via @ChangeAUS #MCU, #MarvelStudios, #LeonardoDiCapiro, #SpiderMan, #JamesCameron, #ChangeOrgAus, #ChangeOrg, #90s,",228,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
248,watching endgame even though the last superhero movie i watched was the last spiderman with Toby Maguire 😜,106,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
249,@AN7HONY1811 @AQUINOby_02 😱Anthony modo spiderman 😱,51,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
250,"no one: 

a toddler: ""looks at this stick ""I NEED it "" i have to have it forever acuz I love it"" *looks at another (much larger) stick... ""Look at this stick! It is my spider web I am spiderman I keep this stick I not let dog have it "" dog takes it lots of cry",260,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
251,Texture #SpiderMan  #PS4share https://t.co/zvKsJ17bla,53,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",PlayStation®Network
252,"Pictures of Spiderman with The Brimming Sloth! NOW, PARKER!",59,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
253,@CorsoBrosBreaks Tell me you played the PS4 Spiderman,53,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
254,@V4MPRZ dude that's just peter parker in spiderman 3 when he went emo,69,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
255,I was doing high ropes course and the person belaying gave me too much slack on the way down  and I ran into a tree while hanging upside down like spiderman 🤷🏼‍♀️ https://t.co/ZR0neTI4fu,186,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
256,"@kendall22wilson Oh...and to answer your Insta-question: 

3 brown recluse bites is the max.  You either turn into tan Spiderman or die.  😏",139,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
257,"@MarzGurl Mine was the same in Spiderman, FF6 and Chrono Trigger.
I ain't gonna lie, good portions of FFX got me, I related to Tidus's Frustration and pain. Chrono Cross with Kid's Backstory. Silent Hill 3 Heather's SPOILER SPOILER and her Drive to Silent Hill. Persona 5 Futaba's story.",287,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
258,@sukmyyyyyy turn into spiderman no balls,40,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
259,"""Spiderman"" actor @TomHolland1996 IG Story Update https://t.co/iYlCLTZPVk",73,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android
260,"Late night stream, playing some SpiderMan (Remastered) ! https://t.co/OKcr36Y56q",80,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter Web App
261,"Terry Glaze in Lord Tracy sounds like Electro from Spiderman: Shattered Dimensions. Change my mind.
https://t.co/Hxcgwd1iRt",123,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
262,"wonwoo spiderman, me thinks https://t.co/zB2FkdyKeg",51,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web App
263,@adrian_armini The first spiderman game was amazing. I'm really looking forward to Mile's story. How far are you into the game?,127,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
264,@fallinggexhalee I loved spiderman since Tobey so seeing Tom just make my heart happy,85,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone
