,Tweet,len,metrics,source
101,@MrMarketry @AssuranceDuPaf @_InsideApollo It can sony doesnt own the comic book spiderman only movie version,109,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
102,why are you upset? because i said i prefer spiderman over you? life isn't always fair,85,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",twittbot.net
103,"I got spiderman homecoming

reply to this tweet and i’ll tell you a marvel movie to choose your favorite characters from https://t.co/eEx5WUJtjK https://t.co/068Pn7Gree",168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
104,as much as i love spiderman on the ps.....let's talk about a new attack on titan game,85,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
105,Check out 1996  SPIDERMAN HALLMARK ORNAMENT   RP  https://t.co/RbwlSSUyq4 via @eBay 25% off 3 days,98,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App
106,"""Everything you say and do creates an impact.""

#spidermanmilesmorales #ps5 #insomniac #sony #milesmorales #peterparker #spiderman #hero https://t.co/EKbXzIvH64",160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
107,@hulga_jnr @manifestive That's a blackway track for the spiderman multiverse https://t.co/gklWZl4eKk,100,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 40, 'quote_count': 2}",Twitter for Android
108,that spiderman take making the rounds https://t.co/FhB9pBjrUo,61,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
109,"@JayExci I think the dialogue is rough, idk how much of that is contributed by the age of it but most of the stories they told were still good. Also it's a dumb argument for MCU to be bad based on comics. character of Spiderman I'd essentially the same he just has different events happen",288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
110,"@Wario64 I’d like to try this but there’s just no way I get to it for months with Cyberpunk, Souls, Spiderman, and Valhalla",123,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone
111,"@asphalt9_phoque Turned into what, into spiderman....😂🤣😂🤣🤭🤭🤭🤭",61,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android
112,@DutchessKat Spiderman 3.,25,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
113,@alexismenacing @HiTopFilms god... spiderman twitter really is just... the fucking worst smh,92,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web App
114,@James_Ham90 Btw Spiderman remastered is fucking dope.,54,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
115,@Chr1sMcLaughlin Aye I'm enjoying it the remastered Spiderman is incredible to see as well,90,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
116,"Spiderman X Elsa 
What is wrong with youtube..
I keep seeing this popping up in my recommendation",97,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 9, 'quote_count': 0}",Twitter for Android
117,@insomniacgames No I’m trying to figure out how to transfer my PS4 Spidey save to Spiderman Remastered.,103,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
118,"tw // spiderman 

i’m so glad we all just agreed trans bi peter parker",70,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
119,Check out #Spiderman 3 Trio of Terror LCD Video Game new https://t.co/c9V4Bwp76Y #eBay #SmallBusinessSaturday #smallbusiness #SmallBizSaturday #twitch,150,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
120,@Flawlessvik11 yea spiderman move like a ps2 game on 30fps,58,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone
121,@yusepeHM Spiderman,19,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
122,@insomniacgames Gonna try platinum spiderman miles Morales,58,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
123,@BoxmanYT @ShittyMario a spiderman one,38,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
124,"Parker, if you don't get me pictures of Spiderman with The Foolish Chipmunk, you're fired!",90,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Cheap Bots, Done Quick!"
125,Should I try to make my own twist on the Spiderman stream? Maybe I'll do hard-core mode where if I die I have to start a new game. Comment or something if u want me to do it :),176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android
126,"Some tasty rumours of Alfred Molina's Doctor Octopus being cast in the as-yet-untitled Spiderman 3 floating around.

Yay or nay? I mean he is 67 at this point... https://t.co/fO9n4rdO8l",185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android
127,@TBajwa7 Spiderman wala. (3rd pic),34,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android
